# frame  avg_angle  std_angle  avg_tilt  std_tilt
fcp_27541.pdb        67.94 24.99 38.59 31.02
fcp_61514.pdb        38.88 12.42 28.04 12.31
fcp_50911.pdb        29.59 12.65 28.23 8.98
fcp_1854.pdb         46.32 23.24 32.46 13.43
fcp_16944.pdb        30.20 13.22 26.65 6.91
fcp_28672.pdb        33.01 12.75 26.85 9.01
fcp_37752.pdb        30.18 6.60 25.73 10.12
fcp_26887.pdb        32.26 2.18 24.24 11.46
fcp_38461.pdb        32.27 0.23 24.28 11.86
fcp_49298.pdb        38.93 14.15 30.41 11.33
fcp_17482.pdb        47.59 20.03 31.92 13.56
fcp_21130.pdb        31.83 1.42 25.69 12.89
fcp_48186.pdb        39.24 12.99 28.49 11.87
fcp_18969.pdb        30.10 5.57 25.02 10.12
fcp_58395.pdb        48.89 12.80 31.26 17.25
fcp_31323.pdb        44.12 17.79 31.90 13.22
fcp_54587.pdb        31.98 0.44 25.83 13.48
fcp_65982.pdb        40.93 12.74 28.78 12.27
fcp_32602.pdb        29.10 8.06 25.55 9.30
fcp_55841.pdb        33.86 16.24 29.89 8.52
fcp_4904.pdb         47.89 20.46 37.23 19.13
fcp_44794.pdb        29.57 11.35 26.77 8.12
fcp_13814.pdb        31.09 10.45 26.56 8.23
fcp_22411.pdb        30.47 1.87 25.38 12.37
fcp_64444.pdb        36.87 15.38 29.53 9.78
fcp_34273.pdb        53.51 22.66 34.64 18.66
fcp_24060.pdb        31.01 11.29 26.41 8.99
fcp_55699.pdb        48.17 5.29 31.27 6.50
fcp_62035.pdb        41.15 16.17 29.47 12.42
fcp_30015.pdb        33.98 14.57 29.54 8.14
fcp_50939.pdb        48.26 22.29 34.33 14.59
fcp_56390.pdb        30.03 5.61 25.73 10.81
fcp_27569.pdb        60.66 21.05 36.04 25.88
fcp_20206.pdb        31.06 6.56 26.33 10.42
fcp_66253.pdb        50.10 8.74 31.96 13.13
fcp_38449.pdb        40.44 18.66 31.34 10.84
fcp_46183.pdb        29.43 8.72 26.01 9.11
fcp_18799.pdb        30.09 12.57 26.88 7.18
fcp_39757.pdb        38.90 17.37 31.13 10.53
fcp_28882.pdb        46.16 16.92 33.22 14.13
fcp_21118.pdb        32.64 1.47 25.93 12.72
fcp_41834.pdb        48.08 19.65 34.51 16.03
fcp_19487.pdb        55.16 27.50 37.08 18.98
fcp_36464.pdb        31.08 11.92 27.98 8.69
fcp_29544.pdb        50.99 22.93 34.22 17.45
fcp_18941.pdb        46.59 17.02 32.79 13.80
fcp_26677.pdb        32.26 0.21 23.94 10.09
fcp_60622.pdb        32.94 3.04 23.80 12.28
fcp_40294.pdb        40.03 14.60 29.99 11.48
fcp_29222.pdb        42.48 15.50 29.84 12.87
fcp_26111.pdb        31.72 3.09 22.50 12.20
fcp_60144.pdb        55.06 21.80 35.37 18.71
fcp_8858.pdb         30.18 7.20 26.15 9.69
fcp_39031.pdb        29.61 6.62 25.37 9.87
fcp_50087.pdb        29.52 6.42 26.81 10.98
fcp_36302.pdb        27.45 17.72 29.11 5.81
fcp_51399.pdb        29.93 0.27 23.61 12.65
fcp_20560.pdb        29.13 6.07 25.80 10.59
fcp_57930.pdb        34.26 16.62 29.88 8.27
fcp_6875.pdb         30.43 7.84 26.52 9.47
fcp_11965.pdb        29.00 10.73 25.12 7.34
fcp_48810.pdb        32.61 9.93 25.80 9.88
fcp_8680.pdb         40.39 17.79 30.87 9.43
fcp_30773.pdb        30.03 4.32 26.23 11.25
fcp_24706.pdb        38.91 10.91 28.80 12.25
fcp_62753.pdb        65.19 30.78 39.83 27.31
fcp_42483.pdb        34.42 16.89 30.17 8.76
fcp_865.pdb          49.12 28.89 37.20 14.32
fcp_34515.pdb        53.15 24.60 35.30 16.92
fcp_43945.pdb        27.85 4.83 25.15 10.73
fcp_23069.pdb        43.81 15.42 30.61 13.76
fcp_52690.pdb        36.56 12.46 28.62 9.90
fcp_22377.pdb        50.08 15.98 32.92 16.39
fcp_64322.pdb        30.82 4.10 25.08 10.87
fcp_25418.pdb        41.80 12.83 28.14 13.00
fcp_52848.pdb        30.40 8.54 26.27 9.32
fcp_32164.pdb        29.34 10.44 26.06 8.09
fcp_62747.pdb        67.37 31.92 41.20 28.78
fcp_24712.pdb        31.18 2.36 25.86 12.43
fcp_871.pdb          49.25 31.71 37.85 15.50
fcp_42497.pdb        71.40 35.81 43.27 28.07
fcp_34501.pdb        30.11 9.52 26.69 9.08
fcp_52684.pdb        37.92 12.44 28.13 10.57
fcp_43951.pdb        27.96 6.62 25.18 10.03
fcp_65028.pdb        40.24 13.56 29.87 11.75
fcp_64336.pdb        51.98 19.47 34.50 17.83
fcp_22363.pdb        39.09 10.87 28.87 11.93
fcp_63459.pdb        44.78 14.99 31.19 14.45
fcp_43789.pdb        34.83 12.70 27.70 9.24
fcp_32170.pdb        32.44 12.77 28.05 8.31
fcp_3919.pdb         30.32 10.93 27.21 8.10
fcp_14809.pdb        29.78 11.01 26.18 7.85
fcp_29236.pdb        29.50 11.67 27.99 8.82
fcp_31479.pdb        37.89 12.34 29.03 11.39
fcp_40280.pdb        48.87 21.87 34.10 15.32
fcp_60150.pdb        44.89 16.06 28.79 14.06
fcp_46829.pdb        30.78 16.06 28.94 7.79
fcp_26105.pdb        31.56 1.12 23.33 11.69
fcp_50093.pdb        35.30 16.39 30.64 9.42
fcp_39025.pdb        29.69 4.83 24.98 10.55
fcp_59909.pdb        31.08 4.25 24.63 10.64
fcp_36316.pdb        50.63 29.20 37.88 17.55
fcp_20574.pdb        30.54 12.90 28.55 8.15
fcp_11971.pdb        30.32 11.52 26.67 7.78
fcp_6861.pdb         31.26 10.87 28.17 8.47
fcp_57924.pdb        29.93 12.26 27.02 7.83
fcp_37008.pdb        30.01 0.98 23.16 12.74
fcp_30767.pdb        29.41 7.85 26.06 9.90
fcp_28128.pdb        44.29 16.05 31.55 14.14
fcp_8694.pdb         40.80 16.36 30.20 10.72
fcp_48804.pdb        35.70 13.95 28.42 9.71
fcp_1868.pdb         29.65 6.72 24.74 9.28
fcp_30001.pdb        32.05 8.58 27.13 9.41
fcp_16978.pdb        46.21 24.00 32.79 12.71
fcp_56384.pdb        66.07 30.75 42.43 29.07
fcp_61528.pdb        35.40 15.37 28.91 8.71
fcp_66247.pdb        30.45 2.84 25.50 11.92
fcp_20212.pdb        31.39 5.66 26.10 10.71
fcp_46197.pdb        29.30 5.98 25.76 10.53
fcp_41820.pdb        63.34 26.32 39.33 24.66
fcp_28896.pdb        36.26 14.01 29.59 10.91
fcp_39743.pdb        42.35 18.59 31.03 12.35
fcp_36470.pdb        33.77 14.07 28.32 9.13
fcp_47289.pdb        69.62 33.04 42.45 28.59
fcp_19493.pdb        29.33 12.28 27.16 8.29
fcp_29550.pdb        67.19 35.20 41.95 27.76
fcp_60636.pdb        32.26 0.72 23.92 11.65
fcp_26663.pdb        29.20 2.53 21.80 12.82
fcp_18955.pdb        52.88 20.36 34.27 18.18
fcp_54593.pdb        30.41 4.62 25.61 11.33
fcp_32616.pdb        29.51 8.49 26.12 9.44
fcp_65996.pdb        50.13 18.33 32.96 16.31
fcp_13800.pdb        48.79 24.93 34.24 13.97
fcp_44780.pdb        37.63 17.34 29.81 9.26
fcp_35179.pdb        31.92 8.33 25.73 8.42
fcp_4910.pdb         48.87 25.50 34.90 14.07
fcp_55855.pdb        31.01 6.93 25.84 9.86
fcp_64450.pdb        37.54 15.69 29.62 11.02
fcp_22405.pdb        29.48 4.31 25.47 11.22
fcp_34267.pdb        28.64 8.21 25.86 9.36
fcp_62021.pdb        30.37 3.17 24.34 10.99
fcp_24074.pdb        30.91 14.70 28.68 8.40
fcp_44958.pdb        29.79 8.76 26.24 9.48
fcp_33508.pdb        30.24 3.62 26.15 12.85
fcp_63868.pdb        40.43 15.29 28.53 11.79
fcp_45111.pdb        29.97 0.89 23.85 13.26
fcp_14438.pdb        30.55 26.44 31.14 4.39
fcp_3528.pdb         30.26 7.01 25.97 9.73
fcp_23294.pdb        30.74 5.55 25.31 10.19
fcp_55302.pdb        30.72 4.37 25.26 11.00
fcp_4247.pdb         29.04 13.64 26.83 6.58
fcp_13357.pdb        29.22 5.11 25.21 10.49
fcp_33087.pdb        44.90 12.06 30.59 14.11
fcp_12049.pdb        28.43 13.11 26.03 6.58
fcp_5159.pdb         29.89 10.75 27.02 8.43
fcp_34930.pdb        49.69 13.18 30.51 17.63
fcp_32399.pdb        29.54 8.47 26.02 8.92
fcp_43560.pdb        36.85 16.77 29.84 10.40
fcp_53773.pdb        36.32 11.40 27.54 11.27
fcp_2636.pdb         31.03 10.25 27.36 8.91
fcp_15726.pdb        31.27 13.79 27.79 7.09
fcp_440.pdb          58.65 39.14 41.98 20.53
fcp_48435.pdb        32.66 3.45 26.41 11.80
fcp_21483.pdb        35.95 15.25 29.79 8.88
fcp_10886.pdb        40.92 17.88 29.37 11.61
fcp_47706.pdb        54.58 21.73 35.98 19.38
fcp_7996.pdb         36.04 17.33 29.69 9.75
fcp_20945.pdb        32.60 0.51 24.75 12.19
fcp_40069.pdb        30.92 1.99 23.87 13.66
fcp_31690.pdb        44.64 15.74 32.31 12.80
fcp_9763.pdb         29.75 20.03 29.18 6.20
fcp_58626.pdb        41.48 13.92 28.50 12.18
fcp_57515.pdb        28.90 10.00 26.37 8.63
fcp_6450.pdb         39.57 18.75 30.59 9.98
fcp_11540.pdb        29.44 7.91 25.80 9.12
fcp_59538.pdb        42.07 17.82 31.14 13.07
fcp_41377.pdb        30.15 13.53 28.26 8.08
fcp_31848.pdb        29.65 3.78 25.63 11.91
fcp_51164.pdb        48.30 26.73 36.60 15.20
fcp_17131.pdb        46.66 21.43 32.50 13.34
fcp_18202.pdb        29.34 7.40 25.67 9.07
fcp_46418.pdb        43.80 16.61 30.62 12.87
fcp_51602.pdb        59.09 22.03 35.69 21.45
fcp_17657.pdb        31.25 13.08 28.35 7.54
fcp_29961.pdb        30.80 11.27 27.41 8.75
fcp_18564.pdb        29.40 13.19 26.91 6.63
fcp_37587.pdb        29.61 11.01 26.20 7.88
fcp_41411.pdb        30.19 16.27 29.11 7.67
fcp_10138.pdb        29.41 13.95 27.78 6.70
fcp_36841.pdb        37.20 13.91 29.72 9.27
fcp_7028.pdb         31.42 8.02 26.81 9.55
fcp_27794.pdb        56.67 20.94 36.53 24.08
fcp_9005.pdb         30.05 8.04 26.45 9.32
fcp_58140.pdb        29.44 9.05 26.69 10.35
fcp_57273.pdb        36.35 13.12 29.59 10.36
fcp_6336.pdb         29.24 9.46 25.76 8.35
fcp_11226.pdb        29.45 22.19 29.05 4.54
fcp_16549.pdb        45.55 21.19 32.32 13.07
fcp_48353.pdb        44.26 14.07 31.03 13.63
fcp_1459.pdb         44.00 24.67 33.75 10.70
fcp_61919.pdb        29.68 9.53 25.70 8.42
fcp_47060.pdb        49.97 20.02 34.73 16.64
fcp_36699.pdb        31.63 10.16 27.41 9.00
fcp_35390.pdb        29.86 9.96 26.23 8.65
fcp_44569.pdb        29.76 9.13 26.28 8.95
fcp_53015.pdb        52.98 18.61 35.15 19.07
fcp_2150.pdb         46.98 28.89 35.06 13.62
fcp_33939.pdb        28.30 8.34 24.97 8.56
fcp_15040.pdb        46.14 24.98 33.42 13.50
fcp_326.pdb          28.58 16.86 26.00 4.42
fcp_25183.pdb        30.00 8.76 25.55 8.69
fcp_43206.pdb        47.25 22.93 35.27 13.95
fcp_55464.pdb        31.30 3.99 25.77 11.40
fcp_4521.pdb         45.57 23.72 33.33 13.23
fcp_13431.pdb        28.51 4.87 24.67 10.23
fcp_42118.pdb        37.94 12.43 28.14 10.46
fcp_22834.pdb        49.53 16.34 32.15 16.37
fcp_64861.pdb        41.60 13.90 28.96 12.08
fcp_45677.pdb        48.88 25.33 35.63 14.44
fcp_35384.pdb        30.51 5.15 25.31 10.67
fcp_332.pdb          28.66 19.49 26.42 3.03
fcp_15054.pdb        29.90 11.98 26.43 7.35
fcp_2144.pdb         29.58 17.21 27.85 5.05
fcp_53001.pdb        45.88 16.45 32.71 16.41
fcp_25197.pdb        42.37 16.58 31.66 12.34
fcp_43212.pdb        30.92 15.10 27.65 6.80
fcp_13425.pdb        28.61 7.58 25.69 9.39
fcp_4535.pdb         32.53 11.64 27.66 8.04
fcp_55470.pdb        31.59 7.86 26.84 9.87
fcp_24289.pdb        30.05 2.82 24.66 11.64
fcp_64875.pdb        36.45 10.61 27.25 10.54
fcp_22820.pdb        49.23 15.00 32.38 16.18
fcp_45663.pdb        31.07 15.17 28.50 7.70
fcp_29975.pdb        39.25 15.80 30.88 10.69
fcp_17643.pdb        48.68 24.13 34.33 14.29
fcp_49059.pdb        51.51 22.02 34.94 16.84
fcp_51616.pdb        66.60 31.19 39.98 27.20
fcp_37593.pdb        33.85 15.49 28.78 7.61
fcp_18570.pdb        48.54 24.89 33.31 14.06
fcp_41405.pdb        30.21 13.61 27.76 8.07
fcp_27780.pdb        59.50 22.64 36.72 25.66
fcp_56179.pdb        44.44 12.75 31.32 14.02
fcp_36855.pdb        33.08 0.45 25.04 12.05
fcp_38878.pdb        37.32 14.00 29.28 9.97
fcp_58154.pdb        29.12 9.25 26.11 9.90
fcp_9011.pdb         30.42 8.58 26.42 9.19
fcp_11232.pdb        30.16 21.10 29.43 5.24
fcp_6322.pdb         43.15 22.56 32.74 12.45
fcp_57267.pdb        33.38 9.76 27.53 11.01
fcp_50508.pdb        55.17 22.87 36.20 20.05
fcp_48347.pdb        43.66 17.08 31.95 13.28
fcp_47074.pdb        49.06 18.62 34.19 15.91
fcp_27958.pdb        64.98 25.85 38.78 28.65
fcp_21497.pdb        34.29 13.05 28.81 9.07
fcp_48421.pdb        30.47 5.24 25.80 10.86
fcp_7982.pdb         30.43 8.07 25.75 9.22
fcp_19108.pdb        31.10 6.20 26.13 10.37
fcp_47712.pdb        31.96 5.94 26.20 10.23
fcp_10892.pdb        42.79 17.90 29.49 12.08
fcp_58632.pdb        40.24 12.52 26.66 12.40
fcp_9777.pdb         30.10 23.88 30.24 5.50
fcp_31684.pdb        30.05 7.06 26.59 10.63
fcp_20951.pdb        31.32 1.67 24.27 11.53
fcp_11554.pdb        41.89 15.64 29.90 11.54
fcp_6444.pdb         40.30 17.04 30.15 10.95
fcp_57501.pdb        50.64 22.85 35.59 15.78
fcp_41363.pdb        29.86 11.46 27.54 8.91
fcp_8469.pdb         30.59 7.60 25.60 9.35
fcp_17125.pdb        45.70 20.08 32.34 12.21
fcp_20789.pdb        28.80 8.27 26.62 9.38
fcp_51170.pdb        49.41 23.75 35.18 16.06
fcp_18216.pdb        43.32 20.86 31.68 11.63
fcp_25829.pdb        31.30 8.59 26.58 9.39
fcp_45105.pdb        30.06 0.64 24.80 13.03
fcp_52479.pdb        31.25 5.65 26.58 11.26
fcp_23280.pdb        29.54 0.93 24.17 12.32
fcp_13343.pdb        30.00 8.81 26.50 9.22
fcp_4253.pdb         29.85 12.33 26.78 7.36
fcp_55316.pdb        32.19 4.76 26.29 11.29
fcp_33093.pdb        29.91 1.31 24.88 12.46
fcp_34924.pdb        31.08 2.29 23.97 11.14
fcp_54008.pdb        35.02 12.82 29.29 11.04
fcp_43574.pdb        47.63 21.86 34.22 13.86
fcp_454.pdb          63.99 39.95 42.69 25.89
fcp_15732.pdb        48.17 26.02 34.71 13.77
fcp_2622.pdb         44.50 17.80 31.11 12.75
fcp_53767.pdb        29.94 5.99 25.40 10.35
fcp_19120.pdb        66.43 31.39 41.93 26.25
fcp_16213.pdb        45.81 20.70 31.74 13.38
fcp_48409.pdb        30.08 4.71 25.92 11.18
fcp_1303.pdb         42.57 20.03 31.30 10.76
fcp_50246.pdb        49.53 22.21 34.71 15.44
fcp_57529.pdb        45.73 16.66 32.25 13.32
fcp_60385.pdb        50.56 14.79 33.67 18.48
fcp_20979.pdb        32.69 2.81 23.87 12.97
fcp_40055.pdb        30.71 4.18 25.01 10.84
fcp_10662.pdb        46.45 27.66 34.94 13.46
fcp_7772.pdb         47.98 20.00 32.46 14.39
fcp_56637.pdb        29.59 11.75 27.30 8.47
fcp_59504.pdb        30.99 10.95 27.14 8.49
fcp_8441.pdb         30.75 8.25 26.43 9.18
fcp_46424.pdb        29.98 10.49 26.52 8.42
fcp_31874.pdb        29.30 1.25 24.59 12.22
fcp_51158.pdb        47.99 23.12 34.79 15.06
fcp_9987.pdb         30.73 15.81 28.28 6.15
fcp_49717.pdb        29.17 9.75 26.15 9.11
fcp_14404.pdb        29.69 16.67 27.12 5.57
fcp_3514.pdb         30.74 6.81 25.94 10.01
fcp_52451.pdb        35.91 13.38 29.46 10.16
fcp_63854.pdb        30.47 5.76 24.62 9.83
fcp_25801.pdb        35.05 13.54 29.10 8.99
fcp_53997.pdb        31.39 6.17 26.45 10.81
fcp_42642.pdb        30.14 8.96 26.99 9.83
fcp_62592.pdb        47.30 21.63 34.37 13.81
fcp_12075.pdb        30.36 12.76 26.63 7.14
fcp_5165.pdb         29.02 11.56 26.82 7.47
fcp_54020.pdb        35.19 13.18 28.83 10.95
fcp_44233.pdb        29.22 6.76 25.56 9.97
fcp_53029.pdb        30.64 1.83 25.48 12.78
fcp_33905.pdb        37.03 17.41 30.01 9.00
fcp_64685.pdb        30.80 3.51 24.94 11.13
fcp_44555.pdb        29.98 12.36 26.39 8.18
fcp_12713.pdb        47.62 21.01 32.57 14.45
fcp_45893.pdb        30.37 12.32 27.54 8.07
fcp_5603.pdb         45.64 22.30 33.18 12.97
fcp_54746.pdb        30.63 7.96 27.19 10.35
fcp_42124.pdb        36.65 13.77 29.06 9.87
fcp_22808.pdb        29.76 4.12 23.24 14.50
fcp_55458.pdb        35.29 7.64 26.62 10.81
fcp_14362.pdb        30.61 14.85 27.40 6.63
fcp_3272.pdb         30.70 10.15 26.66 8.43
fcp_52337.pdb        30.07 5.56 26.07 10.93
fcp_18558.pdb        30.24 13.19 26.90 6.82
fcp_46342.pdb        29.69 8.83 26.08 9.09
fcp_49071.pdb        46.69 19.73 34.92 13.36
fcp_38688.pdb        31.93 0.59 24.12 11.90
fcp_66092.pdb        38.66 10.48 28.88 11.98
fcp_10104.pdb        30.72 10.98 26.67 8.03
fcp_7014.pdb         31.03 9.90 27.19 8.77
fcp_56151.pdb        30.67 5.58 25.89 10.84
fcp_59262.pdb        38.57 14.37 28.22 11.63
fcp_8327.pdb         29.86 10.02 26.33 8.26
fcp_40733.pdb        66.82 28.61 39.85 27.11
fcp_9039.pdb         30.96 8.04 26.57 9.47
fcp_29785.pdb        38.28 17.78 31.24 10.16
fcp_38850.pdb        32.44 1.25 24.76 11.71
fcp_61925.pdb        29.36 7.73 25.05 9.03
fcp_27970.pdb        59.10 23.54 36.60 25.44
fcp_19646.pdb        29.74 6.49 26.29 10.47
fcp_16575.pdb        30.92 5.87 24.65 9.79
fcp_39596.pdb        33.51 9.24 25.86 10.29
fcp_1465.pdb         30.04 14.00 27.72 6.62
fcp_50520.pdb        44.95 16.53 32.00 13.65
fcp_46356.pdb        30.40 4.24 25.01 10.95
fcp_29949.pdb        30.91 4.87 25.78 10.89
fcp_66086.pdb        31.26 2.85 25.91 12.22
fcp_49065.pdb        62.62 29.24 40.55 23.18
fcp_56145.pdb        31.55 7.03 26.86 10.70
fcp_7000.pdb         44.55 19.82 32.10 12.37
fcp_36869.pdb        32.32 0.90 23.86 11.99
fcp_10110.pdb        30.43 11.22 26.47 7.82
fcp_41439.pdb        32.61 17.00 29.99 7.03
fcp_8333.pdb         29.39 8.50 25.99 8.73
fcp_59276.pdb        31.35 0.72 24.08 11.48
fcp_38844.pdb        32.67 3.50 25.56 10.72
fcp_29791.pdb        29.96 4.37 25.41 10.96
fcp_58168.pdb        28.87 11.88 27.36 9.49
fcp_40727.pdb        31.01 3.26 24.89 11.31
fcp_19652.pdb        35.47 10.84 27.33 10.99
fcp_47048.pdb        50.59 16.57 33.33 16.83
fcp_27964.pdb        58.04 23.08 36.14 25.28
fcp_61931.pdb        41.25 17.20 30.75 12.11
fcp_50534.pdb        44.42 15.26 31.57 13.71
fcp_1471.pdb         48.45 27.77 35.19 14.30
fcp_39582.pdb        30.61 0.44 23.85 12.24
fcp_16561.pdb        30.23 8.59 25.46 8.72
fcp_15068.pdb        28.85 13.44 26.28 6.43
fcp_64691.pdb        30.93 2.26 24.47 11.39
fcp_33911.pdb        45.19 21.52 32.21 14.50
fcp_2178.pdb         40.90 22.21 31.99 9.66
fcp_44541.pdb        31.82 9.40 27.45 9.41
fcp_54752.pdb        31.32 6.46 26.86 11.02
fcp_5617.pdb         30.67 9.46 26.87 9.09
fcp_45887.pdb        30.00 10.73 27.01 8.70
fcp_12707.pdb        44.96 18.07 30.59 13.18
fcp_64849.pdb        29.43 10.02 26.51 8.81
fcp_42130.pdb        39.64 18.83 30.91 10.20
fcp_13419.pdb        59.37 26.63 36.89 20.85
fcp_4509.pdb         44.04 23.62 33.12 12.79
fcp_52323.pdb        29.24 1.46 24.57 12.51
fcp_3266.pdb         29.75 7.91 25.29 8.94
fcp_14376.pdb        30.27 20.33 32.05 5.89
fcp_52445.pdb        29.71 10.39 27.51 9.72
fcp_3500.pdb         41.55 16.87 30.72 10.46
fcp_14410.pdb        30.33 16.68 27.42 5.59
fcp_25815.pdb        29.82 3.06 24.38 11.22
fcp_45139.pdb        28.90 0.47 24.27 12.18
fcp_63840.pdb        31.86 4.44 25.12 10.87
fcp_42656.pdb        47.32 20.08 33.90 13.77
fcp_53983.pdb        31.06 3.83 25.57 11.49
fcp_62586.pdb        33.96 14.83 29.59 7.93
fcp_43548.pdb        31.23 17.94 32.26 8.87
fcp_34918.pdb        31.99 1.31 24.30 11.67
fcp_54034.pdb        32.73 10.46 26.47 11.12
fcp_5171.pdb         44.56 22.80 33.13 11.47
fcp_12061.pdb        44.34 20.80 32.44 12.96
fcp_63698.pdb        30.91 7.55 25.36 8.97
fcp_468.pdb          65.42 42.55 44.76 26.33
fcp_44227.pdb        66.82 28.48 39.70 28.99
fcp_19134.pdb        30.05 6.72 25.50 9.74
fcp_50252.pdb        28.50 10.00 26.45 9.16
fcp_1317.pdb         42.66 20.28 31.99 10.25
fcp_16207.pdb        30.39 9.89 26.25 8.44
fcp_60391.pdb        32.91 1.35 24.46 12.19
fcp_11568.pdb        43.53 15.38 29.81 12.80
fcp_6478.pdb         44.00 20.33 31.99 12.31
fcp_40041.pdb        40.16 15.23 30.79 11.15
fcp_56623.pdb        29.04 12.49 26.81 7.35
fcp_7766.pdb         30.91 8.15 27.28 9.56
fcp_10676.pdb        39.90 22.57 31.90 8.79
fcp_8455.pdb         44.42 20.32 32.18 11.48
fcp_59510.pdb        31.49 3.59 25.02 11.06
fcp_46430.pdb        30.38 8.05 25.48 9.09
fcp_17119.pdb        44.77 19.98 32.29 11.78
fcp_49703.pdb        30.00 10.44 26.71 9.08
fcp_9993.pdb         48.16 27.86 35.84 13.75
fcp_31860.pdb        30.25 1.98 25.56 12.90
fcp_28302.pdb        30.34 8.80 26.65 9.72
fcp_27031.pdb        64.49 25.43 40.69 27.48
fcp_61064.pdb        28.32 10.53 26.33 7.36
fcp_9978.pdb         29.03 13.97 26.72 6.24
fcp_38111.pdb        40.49 17.53 30.84 11.03
fcp_37222.pdb        28.88 4.81 21.95 14.16
fcp_21440.pdb        36.26 13.73 28.91 9.14
fcp_7955.pdb         42.00 17.80 30.63 12.49
fcp_56810.pdb        41.88 16.07 33.73 13.30
fcp_10845.pdb        29.40 5.76 23.37 9.53
fcp_49930.pdb        37.53 16.14 30.44 9.31
fcp_20986.pdb        33.28 1.98 24.54 12.77
fcp_31653.pdb        29.72 2.27 24.93 12.54
fcp_11583.pdb        30.48 4.64 25.49 11.01
fcp_6493.pdb         29.73 11.06 26.33 7.71
fcp_25626.pdb        35.98 16.36 30.09 8.69
fcp_63673.pdb        30.39 7.27 25.95 9.70
fcp_35435.pdb        36.95 15.39 29.52 10.64
fcp_483.pdb          29.69 22.24 28.68 3.33
fcp_42865.pdb        50.00 27.58 37.33 16.84
fcp_22149.pdb        35.21 8.86 26.41 11.46
fcp_23257.pdb        37.36 12.95 30.47 12.63
fcp_65202.pdb        40.40 14.23 29.30 11.84
fcp_13394.pdb        29.86 3.32 25.40 11.41
fcp_4284.pdb         31.53 12.10 27.95 7.99
fcp_24538.pdb        29.89 3.15 25.64 12.32
fcp_53968.pdb        67.46 33.72 42.58 28.07
fcp_33044.pdb        29.20 2.65 25.52 11.51
fcp_33722.pdb        31.32 12.84 26.48 7.95
fcp_5824.pdb         44.53 20.06 31.82 11.86
fcp_54961.pdb        29.17 5.60 25.34 10.76
fcp_12934.pdb        28.60 24.38 29.60 6.04
fcp_23531.pdb        51.58 17.36 33.41 17.14
fcp_65564.pdb        28.63 6.70 25.57 10.25
fcp_35353.pdb        33.36 14.01 27.48 8.91
fcp_15083.pdb        29.25 11.03 25.93 7.46
fcp_2193.pdb         29.67 12.41 27.14 7.24
fcp_25140.pdb        30.86 1.88 24.47 11.80
fcp_63115.pdb        36.69 13.73 29.15 10.72
fcp_58183.pdb        30.31 12.35 27.92 8.80
fcp_31135.pdb        51.81 21.03 35.08 17.16
fcp_51819.pdb        30.43 3.17 25.78 12.15
fcp_26449.pdb        31.74 2.10 23.05 12.08
fcp_21326.pdb        40.14 15.53 30.91 11.45
fcp_39569.pdb        40.58 12.92 28.91 12.48
fcp_48390.pdb        57.52 22.99 37.01 21.06
fcp_17694.pdb        50.31 23.28 33.63 15.39
fcp_38677.pdb        32.16 4.55 25.15 10.02
fcp_20038.pdb        38.47 10.83 27.34 12.22
fcp_40914.pdb        50.39 25.68 36.00 15.23
fcp_37544.pdb        29.22 11.17 26.56 8.27
fcp_28464.pdb        30.25 5.64 25.26 10.15
fcp_36882.pdb        31.99 4.54 25.42 10.39
fcp_19861.pdb        33.72 12.41 28.36 9.53
fcp_27757.pdb        55.67 28.52 35.60 27.30
fcp_61702.pdb        30.36 5.46 25.34 10.38
fcp_31121.pdb        36.53 13.63 28.62 10.53
fcp_17858.pdb        32.62 5.41 25.76 10.17
fcp_58197.pdb        27.64 10.28 26.16 10.33
fcp_60408.pdb        33.02 4.71 23.95 13.02
fcp_48384.pdb        34.46 9.84 27.61 10.35
fcp_21332.pdb        29.37 9.02 26.87 9.64
fcp_40900.pdb        49.57 23.21 35.27 14.34
fcp_38663.pdb        31.44 6.91 25.73 9.47
fcp_17680.pdb        50.37 22.92 33.64 14.80
fcp_66079.pdb        31.56 0.72 25.76 13.30
fcp_37550.pdb        65.36 31.74 40.45 25.56
fcp_59289.pdb        32.94 0.59 25.22 12.09
fcp_28470.pdb        57.27 22.59 35.21 20.68
fcp_61716.pdb        30.54 7.58 25.67 9.43
fcp_27743.pdb        58.78 22.49 35.75 25.13
fcp_19875.pdb        30.41 7.13 26.94 10.47
fcp_36896.pdb        30.68 0.54 23.88 11.98
fcp_33736.pdb        36.39 16.45 28.23 9.77
fcp_12920.pdb        44.73 12.61 30.33 10.30
fcp_34059.pdb        34.36 17.27 29.63 8.68
fcp_54975.pdb        31.46 4.32 26.01 11.50
fcp_5830.pdb         39.90 17.81 30.31 10.06
fcp_65570.pdb        35.08 14.96 29.71 8.75
fcp_14389.pdb        30.10 14.34 26.73 6.45
fcp_3299.pdb         47.20 19.20 32.37 12.97
fcp_23525.pdb        36.34 13.14 28.81 11.27
fcp_35347.pdb        27.82 3.68 24.36 11.20
fcp_2187.pdb         29.13 13.87 26.65 6.26
fcp_15097.pdb        29.71 12.70 26.51 6.91
fcp_63101.pdb        52.47 21.37 35.72 18.18
fcp_25154.pdb        36.79 14.35 28.55 9.37
fcp_45878.pdb        30.37 13.54 27.39 7.48
fcp_32428.pdb        30.00 5.21 25.99 10.86
fcp_63667.pdb        42.42 18.97 31.21 12.06
